SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
816,2/5/2020,,Philippines,2020-02-02T03:33:07,2,1,0
817,2/5/2020,,Russia,2020-01-31T16:13:45,2,0,0
818,2/5/2020,,United Kingdom,2020-02-01T01:52:40,2,0,0
819,2/5/2020,"Chicago, IL",US,2020-02-01T19:43:03,2,0,0
820,2/5/2020,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
821,2/5/2020,"Santa Clara, CA",US,2020-02-03T00:43:02,2,0,0
822,2/5/2020,,Belgium,2020-02-04T15:43:02,1,0,0
823,2/5/2020,,Cambodia,2020-01-31T08:15:53,1,0,0
824,2/5/2020,"London, ON",Canada,2020-02-04T00:03:11,1,0,0
825,2/5/2020,,Finland,2020-01-31T08:15:53,1,0,0
826,2/5/2020,Tibet,China,2020-02-01T01:52:40,1,0,0
827,2/5/2020,,Nepal,2020-01-31T08:15:53,1,0,0
828,2/5/2020,,Spain,2020-02-01T23:43:02,1,0,0
829,2/5/2020,,Sri Lanka,2020-01-31T08:15:53,1,0,0
830,2/5/2020,,Sweden,2020-02-01T02:13:26,1,0,0
831,2/5/2020,"Boston, MA",US,2020-02-01T19:43:03,1,0,0
832,2/5/2020,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
833,2/5/2020,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
834,2/5/2020,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
835,2/5/2020,"Seattle, WA",US,2020-02-01T19:43:03,1,0,0
836,2/5/2020,"Tempe, AZ",US,2020-02-01T19:43:03,1,0,0
837,2/6/2020,Hubei,China,2020-02-06T23:23:02,22112,618,817
838,2/6/2020,Guangdong,China,2020-02-06T12:43:02,970,0,69
839,2/6/2020,Zhejiang,China,2020-02-06T10:53:04,954,0,94
840,2/6/2020,Henan,China,2020-02-06T11:23:14,851,2,56
841,2/6/2020,Hunan,China,2020-02-06T13:13:06,711,0,81
842,2/6/2020,Jiangxi,China,2020-02-06T02:33:01,600,0,37
843,2/6/2020,Anhui,China,2020-02-06T13:33:02,591,0,34
844,2/6/2020,Chongqing,China,2020-02-06T23:33:02,411,2,24
845,2/6/2020,Jiangsu,China,2020-02-06T08:03:10,373,0,34
846,2/6/2020,Shandong,China,2020-02-06T07:53:02,347,0,27
847,2/6/2020,Sichuan,China,2020-02-06T08:03:10,321,1,31
848,2/6/2020,Beijing,China,2020-02-06T03:23:11,274,1,31
849,2/6/2020,Shanghai,China,2020-02-06T06:53:07,257,1,25
850,2/6/2020,Heilongjiang,China,2020-02-06T08:13:06,227,3,8
851,2/6/2020,Fujian,China,2020-02-06T11:03:19,215,0,14
852,2/6/2020,Shaanxi,China,2020-02-06T13:53:02,173,0,9
853,2/6/2020,Guangxi,China,2020-02-06T04:13:13,168,0,14
854,2/6/2020,Hebei,China,2020-02-06T13:53:02,157,1,13
855,2/6/2020,Yunnan,China,2020-02-06T09:43:02,133,0,7
856,2/6/2020,Hainan,China,2020-02-06T11:13:24,106,1,8
857,2/6/2020,Shanxi,China,2020-02-06T23:03:02,96,0,12
858,2/6/2020,Liaoning,China,2020-02-06T14:33:02,94,0,5
859,2/6/2020,Tianjin,China,2020-02-06T23:43:01,79,1,2
860,2/6/2020,Guizhou,China,2020-02-06T09:53:02,71,1,6
861,2/6/2020,Gansu,China,2020-02-05T16:23:06,62,0,6
862,2/6/2020,Jilin,China,2020-02-06T14:23:04,59,0,4
863,2/6/2020,Inner Mongolia,China,2020-02-06T02:23:08,46,0,4
864,2/6/2020,,Japan,2020-02-06T02:53:03,45,0,1
865,2/6/2020,Ningxia,China,2020-02-06T02:13:15,40,0,1
866,2/6/2020,Xinjiang,China,2020-02-06T01:13:08,36,0,0
867,2/6/2020,,Singapore,2020-02-05T16:33:03,28,0,0
868,2/6/2020,,Thailand,2020-02-04T15:33:03,25,0,5
869,2/6/2020,Hong Kong,Hong Kong,2020-02-06T14:43:02,24,1,0
870,2/6/2020,,"Korea, South",2020-02-06T02:53:03,23,0,0
871,2/6/2020,Qinghai,China,2020-02-06T02:13:15,18,0,3
872,2/6/2020,Taiwan,Taiwan,2020-02-06T15:03:04,16,0,1
873,2/6/2020,,Germany,2020-02-03T20:53:02,12,0,0
874,2/6/2020,,Malaysia,2020-02-05T15:43:02,12,0,0
